"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        2192,      -5.737300415,      -2.677520247,       -3.09141277,      -2.941844685,     -0.3872688152,      -9.032180283,                         5,      -1.270913989,               5,      -2.616107505,       1064568.017,     0.01220084304,     0.00669621955,      0.1048816539,     0.05068200209,      0.1063786326,    -0.07842248377,     0.01240073415,      0.1048816539,    0.006318363686,      0.5488325297,   0.0001421289459
          0,           0,        2193,      -5.742636587,      -2.683013321,      -3.095844885,       -2.94640239,     -0.3927973648,      -9.036764064,                         5,      -1.268776465,               5,      -2.614956342,       1064568.017,     0.01220083824,    0.006695428687,      0.1048817056,     0.05068062163,      0.1063789684,    -0.07842227698,     0.01240070506,      0.1048817056,    0.006317573344,      0.5487679253,   0.0001421346568
          0,           0,        2194,      -5.747867429,       -2.68844747,      -3.100318719,      -2.950968171,     -0.3982148148,      -9.041641812,                         5,      -1.271271301,               5,      -2.614997547,       1064568.017,     0.01220083407,    0.006694644616,      0.1048817541,     0.05067926048,      0.1063793024,    -0.07842206517,     0.01240067682,      0.1048817541,     0.00631678977,       0.548703849,   0.0001421401968
          0,           0,        2195,      -5.753001191,      -2.693818312,      -3.104776272,      -2.955518231,     -0.4035321396,      -9.046552637,                         5,      -1.274276003,               5,       -2.61732032,       1064568.017,     0.01220083088,    0.006693866431,      0.1048818017,     0.05067791545,       0.106379634,    -0.07842184612,     0.01240064973,      0.1048818017,     0.00631601205,       0.548640211,   0.0001421455683
          0,           0,        2196,      -5.758076116,      -2.699128329,      -3.109208818,      -2.960047509,     -0.4087918086,      -9.051332217,                         5,      -1.274597751,               5,      -2.620395191,       1064568.017,     0.01220082883,    0.006693094308,      0.1048818497,      0.0506765843,      0.1063799621,    -0.07842161699,     0.01240062397,      0.1048818497,    0.006315240355,      0.5485770189,   0.0001421507751
          0,           0,        2197,      -5.763120067,      -2.704384198,      -3.113625276,      -2.964568618,     -0.4140228074,      -9.055865808,                         5,      -1.270389746,               5,      -2.621310174,       1064568.017,     0.01220082802,    0.006692329482,      0.1048818998,     0.05067526696,       0.106380286,    -0.07842137373,     0.01240059967,      0.1048818998,    0.006314475914,      0.5485143689,   0.0001421558235
          0,           0,        2198,      -5.768143061,      -2.709599528,      -3.118075896,      -2.969113672,     -0.4192330175,      -9.060185444,                         5,      -1.264782071,               5,      -2.622264684,       1064568.017,     0.01220082834,     0.00669157326,      0.1048819528,     0.05067396514,      0.1063806058,    -0.07842111741,     0.01240057676,      0.1048819528,    0.006313720039,      0.5484523735,   0.0001421607202
          0,           0,        2199,      -5.773097665,      -2.714783264,      -3.122600321,      -2.973698832,     -0.4243717306,      -9.064794204,                         5,       -1.26442038,               5,      -2.623682298,       1064568.017,     0.01220082931,     0.00669082531,      0.1048820055,     0.05067267978,      0.1063809226,    -0.07842085745,     0.01240055476,      0.1048820055,    0.006312972412,      0.5483910266,   0.0001421654713
          0,           0,        2200,      -5.777977508,      -2.719930611,      -3.127129933,      -2.978292686,     -0.4294334162,      -9.069564513,                         5,      -1.266541128,               5,       -2.62604745,       1064568.017,     0.01220083075,     0.00669008507,      0.1048820571,      0.0506714088,      0.1063812363,    -0.07842059945,     0.01240053347,      0.1048820571,    0.006312232477,      0.5483302906,   0.0001421700826
          0,           0,        2201,       -5.78282737,      -2.725040856,      -3.131631916,      -2.982873787,     -0.4344658839,      -9.074252865,                         5,      -1.267886485,               5,      -2.628991892,       1064568.017,     0.01220083265,    0.006689352555,      0.1048821096,     0.05067015059,      0.1063815465,    -0.07842034477,     0.01240051287,      0.1048821096,    0.006311500249,      0.5482701672,     0.00014217456
          0,           0,        2202,      -5.787677751,       -2.73011596,       -3.13609995,      -2.987436415,     -0.4395012535,      -9.078775192,                         5,      -1.267899739,               5,      -2.628659249,       1064568.017,     0.01220083491,    0.006688627998,      0.1048821654,     0.05066890535,      0.1063818531,    -0.07842009292,     0.01240049288,      0.1048821654,    0.006310775965,      0.5482106798,     0.00014217891
          0,           0,        2203,      -5.792550137,      -2.735160902,      -3.140537786,      -2.991984849,     -0.4445608974,      -9.082983669,                         5,      -1.264946536,               5,       -2.62664454,       1064568.017,     0.01220083744,    0.006687912266,      0.1048822258,     0.05066767463,      0.1063821564,    -0.07841984234,     0.01240047343,      0.1048822258,    0.006310060493,      0.5481519035,   0.0001421831398
          0,           0,        2204,      -5.797412137,      -2.740186543,      -3.145008602,      -2.996541551,     -0.4496082629,      -9.087311007,                         5,      -1.265091532,               5,      -2.625819157,       1064568.017,     0.01220083995,     0.00668720527,      0.1048822909,     0.05066646099,      0.1063824573,    -0.07841959772,     0.01240045423,      0.1048822909,    0.006309353753,      0.5480938441,   0.0001421872552
          0,           0,        2205,      -5.802212255,      -2.745188729,      -3.149476998,      -3.001085661,      -0.454588372,      -9.091939792,                         5,      -1.268922729,               5,      -2.626399511,       1064568.017,     0.01220084222,    0.006686505954,      0.1048823604,     0.05066526391,      0.1063827565,    -0.07841936361,     0.01240043502,      0.1048823604,    0.006308654697,      0.5480364251,   0.0001421912608
          0,           0,        2206,       -5.80697197,      -2.750161808,      -3.153884305,      -3.005586761,     -0.4595250763,      -9.096569614,                         5,      -1.271844671,               5,      -2.629298111,       1064568.017,     0.01220084408,    0.006685813819,      0.1048824327,     0.05066408115,      0.1063830531,    -0.07841914114,     0.01240041562,      0.1048824327,    0.006307962831,      0.5479796131,   0.0001421951614
          0,           0,        2207,      -5.811719471,      -2.755106758,      -3.158226583,      -3.010039895,     -0.4644489729,      -9.101097284,                         5,      -1.271439006,               5,      -2.631638817,       1064568.017,     0.01220084535,    0.006685129113,      0.1048825058,     0.05066291184,      0.1063833465,    -0.07841892916,     0.01240039586,      0.1048825058,    0.006307278409,      0.5479234367,   0.0001421989618
          0,           0,        2208,      -5.816474894,      -2.760028798,      -3.162516762,      -3.014459212,     -0.4693797049,      -9.105374845,                         5,      -1.266261695,               5,      -2.631955425,       1064568.017,     0.01220084599,    0.006684452831,      0.1048825782,     0.05066175679,       0.106383636,     -0.0784187237,     0.01240037574,      0.1048825782,    0.006306602426,      0.5478679786,   0.0001422026674
          0,           0,        2209,      -5.821225076,      -2.764940206,      -3.166823039,      -3.018880384,     -0.4743008025,      -9.109633311,                         5,      -1.262178935,               5,      -2.632944454,       1064568.017,     0.01220084584,    0.006683785339,      0.1048826468,     0.05066061786,      0.1063839221,    -0.07841852632,     0.01240035508,      0.1048826468,    0.006305935254,      0.5478132769,   0.0001422062827
          0,           0,        2210,      -5.825914562,      -2.769842028,      -3.171152044,      -3.023305158,     -0.4791539494,      -9.114248299,                         5,      -1.263199844,               5,       -2.63440812,       1064568.017,     0.01220084468,    0.006683125647,      0.1048827071,     0.05065949494,      0.1063842055,    -0.07841834153,     0.01240033367,      0.1048827071,    0.006305275909,      0.5477592593,   0.0001422098112
          0,           0,        2211,      -5.830554911,      -2.774727292,      -3.175441361,      -3.027705791,     -0.4839531755,      -9.118955801,                         5,      -1.265184736,               5,      -2.637244029,       1064568.017,     0.01220084276,    0.006682472946,      0.1048827583,     0.05065838575,      0.1063844859,    -0.07841816806,     0.01240031171,      0.1048827583,    0.006304623575,      0.5477058492,   0.0001422132562
          0,           0,        2212,      -5.835183148,      -2.779595109,      -3.179685617,      -3.032075379,     -0.4887395245,       -9.12358622,                         5,      -1.266188023,               5,      -2.639629037,       1064568.017,     0.01220084044,    0.006681826821,      0.1048828024,       0.050657289,      0.1063847631,    -0.07841800135,     0.01240028954,      0.1048828024,    0.006303977826,      0.5476529959,    0.000142216621
